Ride ID,Date & Time,City,Vehicle Type,Driver ID,Customer ID,Distance (km),Duration (min),Fare (INR),Payment Method,Ride Status,Revenue (INR),Driver Education Qualification,Customer Rating,Fare per KM (auto QC)
RX005549,06-Jul-2023 21:19,Hyderabad,Auto,D0345,C03439,7.1,21,107.80,UPI,Completed,88.06,Graduate,4.5,15.18
RX005550,06-Jul-2023 22:08,Bangalore,SUV Premier,D0052,C04864,2.2,4,146.00,UPI,Completed,117.51,High School,5.0,66.36
RX005551,07-Jul-2023 05:19,Delhi,Bike,D0110,C01675,2.5,5,0.00,,Cancelled by Driver,0.00,Graduate,,0.00
RX005552,07-Jul-2023 11:38,Kolkata,Mini,D0182,C01342,3.1,12,0.00,,Cancelled by Customer,0.00,Graduate,,0.00
RX005553,07-Jul-2023 14:47,Hyderabad,Bike,D0022,C05323,1.3,3,28.00,Card,Completed,22.70,Diploma,3.0,21.54
RX005554,07-Jul-2023 18:51,Hyderabad,Bike,D0341,C05170,10.6,23,134.35,Card,Completed,105.23,High School,3.5,12.67
RX005555,08-Jul-2023 07:54,Mumbai,Bike,D0074,C04224,7.1,14,62.50,UPI,Completed,50.56,High School,4.0,8.80
RX005556,08-Jul-2023 08:04,Kolkata,Sedan,D0006,C04792,5.3,18,501.00,UPI,Completed,402.75,Post Graduate,4.5,94.53
RX005557,08-Jul-2023 09:22,Mumbai,Auto,D0290,C04838,4.2,12,104.88,UPI,Completed,82.19,High School,3.5,24.97
RX005558,08-Jul-2023 10:37,Chennai,Mini,D0193,C05381,5.8,13,128.30,UPI,Completed,104.67,High School,3.5,22.12
RX005559,08-Jul-2023 12:37,Mumbai,Bike,D0021,C05138,8.6,17,0.00,,Cancelled by Customer,0.00,Graduate,,0.00
RX005560,08-Jul-2023 13:54,Chennai,SUV Premier,D0042,C03165,1.7,4,136.00,Cash,Completed,109.45,Graduate,5.0,80.00
RX005561,08-Jul-2023 15:39,Ahmedabad,Auto,D0278,C00384,10.7,31,146.60,UPI,Completed,118.33,Diploma,4.5,13.70
RX005562,08-Jul-2023 17:19,Hyderabad,Auto,D0334,C00485,3.6,8,66.80,UPI,Completed,54.10,Graduate,5.0,18.56
RX005563,08-Jul-2023 17:57,Ahmedabad,Sedan,D0161,C02730,3.7,8,127.80,Card,Completed,102.61,High School,4.0,34.54
RX005564,09-Jul-2023 07:20,Hyderabad,Bike,D0185,C03586,2.1,5,33.00,UPI,Completed,25.87,Graduate,4.5,15.71
RX005565,09-Jul-2023 08:28,Bangalore,Mini,D0083,C05390,8.9,18,208.74,Cash,Completed,169.89,Graduate,4.0,23.45
RX005566,09-Jul-2023 09:14,Hyderabad,Bike,D0318,C00332,5.2,11,74.59,UPI,Completed,59.12,Graduate,4.0,14.34
RX005567,09-Jul-2023 15:40,Bangalore,Auto,D0187,C03724,3.5,10,68.00,Cash,Completed,54.30,Diploma,4.0,19.43
RX005568,09-Jul-2023 15:41,Pune,Sedan,D0180,C01792,48,89,910.00,Cash,Completed,714.57,Graduate,4.0,18.96
RX005569,09-Jul-2023 17:11,Mumbai,Sedan,D0370,C03885,3,8,118.00,Card,Completed,93.44,Graduate,4.0,39.33
RX005570,09-Jul-2023 17:29,Chennai,SUV Premier,D0289,C03119,4.4,9,0.00,,Cancelled by Driver,0.00,Diploma,,0.00
RX005571,09-Jul-2023 17:40,Bangalore,Sedan,D0296,C02848,6.1,11,167.40,UPI,Completed,131.61,Graduate,5.0,27.44
RX005572,09-Jul-2023 20:06,Bangalore,Mini,D0360,C02073,4.8,11,173.46,UPI,Completed,139.02,Diploma,4.5,36.14
RX005573,09-Jul-2023 21:13,Bangalore,Bike,D0069,C02135,2.1,4,32.50,Cash,Completed,26.62,High School,4.5,15.48
RX005574,10-Jul-2023 02:53,Mumbai,Sedan,D0188,C04290,5.4,13,161.60,Card,Completed,127.75,High School,3.0,29.93
RX005575,10-Jul-2023 07:59,Delhi,Mini,D0259,C04388,4.9,11,115.40,UPI,Completed,93.04,High School,4.5,23.55
RX005576,10-Jul-2023 16:26,Mumbai,Auto,D0014,C02627,5.5,12,86.00,UPI,Completed,67.84,Graduate,3.5,15.64
RX005577,10-Jul-2023 21:10,Hyderabad,Auto,D0123,C01574,6.6,19,101.80,UPI,Completed,81.11,High School,4.5,15.42
RX005578,11-Jul-2023 00:03,Chennai,Bike,D0300,C00102,6.5,14,59.50,Wallet,Completed,48.64,Diploma,3.0,9.15
RX005579,11-Jul-2023 03:28,Delhi,Auto,D0135,C04834,2.3,5,53.40,Wallet,Completed,43.12,Diploma,3.5,23.22
RX005580,11-Jul-2023 07:33,Kolkata,Auto,D0109,C05037,2.8,11,0.00,,Cancelled by Driver,0.00,High School,,0.00
RX005581,11-Jul-2023 11:00,Ahmedabad,Auto,D0248,C01400,5,13,83.00,UPI,Completed,67.61,Diploma,5.0,16.60
RX005582,11-Jul-2023 14:02,Delhi,Auto,D0112,C04547,5.1,15,85.80,UPI,Completed,69.95,High School,5.0,16.82
RX005583,11-Jul-2023 14:06,Chennai,Sedan,D0156,C04436,19.6,42,418.40,UPI,Completed,334.73,Graduate,5.0,21.35
RX005584,11-Jul-2023 17:29,Hyderabad,SUV Premier,D0099,C02776,9.3,24,348.00,Cash,Completed,278.67,High School,4.0,37.42
RX005585,11-Jul-2023 21:09,Kolkata,Auto,D0287,C04364,8.1,27,0.00,,Cancelled by Driver,0.00,High School,,0.00
RX005586,11-Jul-2023 22:44,Delhi,Auto,D0184,C05255,4.1,12,74.80,UPI,Completed,58.39,Diploma,5.0,18.24
RX005587,12-Jul-2023 07:16,Mumbai,Sedan,D0184,C03507,3.1,8,119.40,Card,Completed,93.58,Diploma,4.0,38.52
RX005588,12-Jul-2023 10:33,Bangalore,Sedan,D0300,C02721,6.4,15,179.60,Cash,Completed,140.48,Diploma,3.5,28.06
RX005589,12-Jul-2023 14:23,Mumbai,Auto,D0131,C05578,3.4,9,0.00,UPI,No Show,0.00,High School,,0.00
RX005590,12-Jul-2023 18:30,Mumbai,Mini,D0209,C02629,5.9,17,192.39,Cash,Completed,154.49,High School,4.5,32.61
RX005591,12-Jul-2023 19:23,Pune,Mini,D0242,C02319,4.7,11,131.14,UPI,Completed,103.80,Graduate,4.0,27.90
RX005592,12-Jul-2023 19:43,Pune,Auto,D0297,C02656,8.4,22,138.75,UPI,Completed,109.61,Post Graduate,3.5,16.52
RX005593,12-Jul-2023 20:47,Delhi,Sedan,D0095,C05444,8.7,22,250.71,UPI,Completed,201.83,Diploma,4.0,28.82
RX005594,13-Jul-2023 02:52,Bangalore,Mini,D0309,C04461,13.2,35,242.70,Wallet,Completed,190.20,High School,5.0,18.39
RX005595,13-Jul-2023 08:52,Mumbai,Sedan,D0043,C04651,3.5,7,170.92,Cash,Completed,138.65,Graduate,4.0,48.83
RX005596,13-Jul-2023 12:10,Bangalore,Mini,D0194,C03523,3.6,9,98.10,UPI,Completed,76.61,Graduate,5.0,27.25
RX005597,13-Jul-2023 12:49,Chennai,Auto,D0274,C03840,6.1,18,96.80,Card,Completed,78.34,Diploma,5.0,15.87
RX005598,13-Jul-2023 14:33,Delhi,Mini,D0104,C05565,2.8,7,86.30,UPI,Completed,70.14,Post Graduate,3.0,30.82
RX005599,13-Jul-2023 18:01,Kolkata,Auto,D0115,C02817,8.9,26,0.00,,Cancelled by Driver,0.00,High School,,0.00
RX005600,13-Jul-2023 19:33,Mumbai,Mini,D0009,C00469,1.1,3,175.63,Cash,Completed,142.25,High School,5.0,159.66
RX005601,13-Jul-2023 19:57,Bangalore,Auto,D0287,C05533,12.9,30,188.43,Card,Completed,153.68,High School,3.0,14.61
RX005602,14-Jul-2023 06:07,Mumbai,Sedan,D0033,C04815,13.2,30,304.80,UPI,Completed,239.39,Diploma,4.5,23.09
RX005603,14-Jul-2023 06:49,Pune,Mini,D0077,C04096,2.9,6,85.90,Cash,Completed,69.16,High School,5.0,29.62
RX005604,14-Jul-2023 08:53,Chennai,Bike,D0008,C00590,6.9,12,190.48,UPI,Completed,151.58,Graduate,4.0,27.61
RX005605,14-Jul-2023 10:53,Chennai,Auto,D0213,C04311,5.6,15,89.80,UPI,Completed,72.15,High School,4.5,16.04
RX005606,14-Jul-2023 11:00,Mumbai,Sedan,D0131,C04333,3.7,8,127.80,Card,Completed,101.00,High School,5.0,34.54
RX005607,14-Jul-2023 12:51,Kolkata,Bike,D0036,C00800,5.5,14,0.00,,Cancelled by Driver,0.00,High School,,0.00
RX005608,14-Jul-2023 17:55,Kolkata,Mini,D0137,C04779,8,27,173.50,Cash,Completed,135.63,Post Graduate,4.5,21.69
RX005609,14-Jul-2023 19:38,Chennai,Auto,D0137,C01518,22.4,70,318.13,UPI,Completed,254.44,Post Graduate,5.0,14.20
RX005610,14-Jul-2023 19:54,Ahmedabad,Sedan,D0255,C03818,3.4,8,142.83,UPI,Completed,112.31,High School,5.0,42.01
RX005611,14-Jul-2023 23:07,Delhi,Bike,D0217,C03321,2.4,4,0.00,UPI,No Show,0.00,High School,,0.00
RX005612,15-Jul-2023 08:33,Delhi,Sedan,D0361,C05569,8,18,0.00,,Cancelled by Driver,0.00,Post Graduate,,0.00
RX005613,15-Jul-2023 16:57,Pune,Bike,D0208,C04224,7.1,16,63.50,Wallet,Completed,51.32,Graduate,5.0,8.94
RX005614,15-Jul-2023 17:02,Delhi,SUV Premier,D0201,C00246,3.2,6,172.00,Card,Completed,136.69,Graduate,5.0,53.75
RX005615,15-Jul-2023 17:30,Bangalore,Auto,D0140,C01118,5.7,12,87.60,Card,Completed,68.94,High School,3.5,15.37
RX005616,15-Jul-2023 18:57,Mumbai,Mini,D0215,C02453,4.3,11,148.46,UPI,Completed,121.66,Graduate,3.5,34.53
RX005617,15-Jul-2023 19:51,Pune,SUV Premier,D0045,C00082,4.3,9,239.21,Cash,Completed,195.00,Graduate,5.0,55.63
RX005618,15-Jul-2023 20:33,Chennai,Auto,D0036,C04568,12.2,32,250.99,Cash,Completed,195.88,High School,5.0,20.57
RX005619,16-Jul-2023 04:12,Kolkata,Mini,D0207,C02813,3.1,10,0.00,,Cancelled by Driver,0.00,High School,,0.00
RX005620,16-Jul-2023 06:00,Hyderabad,Auto,D0315,C01598,3.9,11,0.00,,Cancelled by Customer,0.00,Diploma,,0.00
RX005621,16-Jul-2023 07:03,Pune,Auto,D0008,C04990,4.6,14,167.08,Card,Completed,132.69,Graduate,4.5,36.32
RX005622,16-Jul-2023 11:14,Delhi,Bike,D0005,C01469,2.7,6,0.00,,Cancelled by Customer,0.00,High School,,0.00
RX005623,16-Jul-2023 11:55,Hyderabad,Auto,D0173,C03698,6.2,18,97.60,UPI,Completed,78.25,High School,4.5,15.74
RX005624,16-Jul-2023 13:15,Mumbai,Mini,D0070,C02054,4,9,102.50,UPI,Completed,80.63,Diploma,5.0,25.63
RX005625,16-Jul-2023 13:24,Bangalore,Sedan,D0148,C03724,8,15,202.00,UPI,Completed,161.48,Diploma,4.5,25.25
RX005626,16-Jul-2023 15:58,Kolkata,Auto,D0386,C05080,9,28,0.00,,Cancelled by Driver,0.00,Post Graduate,,0.00
RX005627,16-Jul-2023 17:32,Delhi,Bike,D0345,C05809,8.9,16,72.50,UPI,Completed,59.36,Graduate,3.5,8.15
RX005628,16-Jul-2023 17:38,Bangalore,Auto,D0233,C03030,3.7,9,68.60,UPI,Completed,56.08,Post Graduate,3.5,18.54
RX005629,16-Jul-2023 18:20,Pune,Auto,D0033,C02122,6.7,18,162.07,UPI,Completed,128.97,Diploma,4.5,24.19
RX005630,16-Jul-2023 19:15,Mumbai,Mini,D0212,C01365,12.3,27,252.27,Card,Completed,204.95,Diploma,5.0,20.51
RX005631,16-Jul-2023 19:28,Chennai,Auto,D0026,C02863,3.9,10,89.90,Card,Completed,72.30,High School,5.0,23.05
RX005632,16-Jul-2023 19:47,Pune,Bike,D0090,C01201,11.8,24,113.30,UPI,Completed,91.18,Diploma,4.5,9.60
RX005633,16-Jul-2023 20:15,Pune,Sedan,D0152,C02802,8.4,17,333.61,UPI,Completed,264.00,Graduate,5.0,39.72
RX005634,17-Jul-2023 00:42,Hyderabad,Auto,D0378,C02319,2.3,6,54.40,Cash,Completed,44.28,Diploma,5.0,23.65
RX005635,17-Jul-2023 07:11,Mumbai,SUV Premier,D0349,C04485,2,5,145.00,UPI,Completed,117.10,Diploma,4.5,72.50
RX005636,17-Jul-2023 08:58,Delhi,Mini,D0384,C01801,2,6,120.04,UPI,Completed,96.58,Diploma,4.0,60.02
RX005637,17-Jul-2023 09:04,Delhi,Sedan,D0382,C01714,4.7,9,186.20,UPI,Completed,149.63,Post Graduate,4.5,39.62
RX005638,17-Jul-2023 09:10,Delhi,Mini,D0019,C05225,5.5,13,0.00,,Cancelled by Driver,0.00,Graduate,,0.00
RX005639,17-Jul-2023 11:36,Ahmedabad,Bike,D0177,C02852,5.1,10,50.50,Card,Completed,39.51,Diploma,4.0,9.90
RX005640,17-Jul-2023 13:48,Mumbai,Auto,D0027,C00219,5,15,85.00,UPI,Completed,69.10,Diploma,4.0,17.00
RX005641,17-Jul-2023 16:34,Mumbai,Auto,D0341,C01348,3.4,8,25.00,UPI,No Show,25.00,High School,,7.35
RX005642,18-Jul-2023 10:11,Delhi,Sedan,D0293,C00032,2.7,7,111.80,Cash,Completed,88.94,Graduate,4.5,41.41
RX005643,18-Jul-2023 10:35,Delhi,Mini,D0028,C01622,5.1,10,0.00,,Cancelled by Customer,0.00,High School,,0.00
RX005644,18-Jul-2023 14:12,Chennai,Mini,D0344,C04746,6.3,16,0.00,,Cancelled by Customer,0.00,Diploma,,0.00
RX005645,18-Jul-2023 15:00,Bangalore,Mini,D0226,C01660,3.5,9,97.00,Wallet,Completed,78.72,Graduate,4.0,27.71
RX005646,18-Jul-2023 16:58,Mumbai,Mini,D0276,C01308,13.8,36,250.80,Card,Completed,200.17,Diploma,4.5,18.17
RX005647,18-Jul-2023 18:07,Kolkata,Sedan,D0399,C04980,7.4,25,255.42,Card,Completed,203.18,Diploma,5.0,34.52
RX005648,18-Jul-2023 19:41,Hyderabad,Mini,D0296,C01526,2.7,7,108.37,Card,Completed,84.85,Graduate,3.5,40.14
RX005649,18-Jul-2023 20:54,Chennai,Mini,D0060,C04426,3.5,7,0.00,,Cancelled by Customer,0.00,High School,,0.00
RX005650,18-Jul-2023 22:34,Delhi,Mini,D0239,C05330,3.5,9,97.00,UPI,Completed,76.67,High School,5.0,27.71
RX005651,19-Jul-2023 08:14,Mumbai,Bike,D0219,C02719,2.7,5,39.85,Wallet,Completed,32.20,Graduate,4.5,14.76
RX005652,19-Jul-2023 10:34,Delhi,Auto,D0233,C04796,4.8,12,80.40,Card,Completed,64.68,Post Graduate,5.0,16.75
RX005653,19-Jul-2023 13:50,Mumbai,Mini,D0348,C04996,7.2,17,149.70,UPI,Completed,121.20,High School,5.0,20.79
RX005654,19-Jul-2023 15:07,Chennai,Mini,D0259,C00618,4.6,13,115.10,UPI,Completed,90.26,High School,3.5,25.02
RX005655,19-Jul-2023 17:31,Bangalore,Mini,D0372,C00449,7.6,20,158.60,UPI,Completed,123.76,High School,4.5,20.87
RX005656,19-Jul-2023 20:10,Chennai,Mini,D0308,C02536,4.1,10,167.64,Cash,Completed,134.35,Diploma,4.0,40.89
RX005657,20-Jul-2023 09:18,Delhi,Bike,D0195,C04929,18.9,42,0.00,,Cancelled by Customer,0.00,High School,,0.00
RX005658,20-Jul-2023 09:40,Bangalore,Sedan,D0084,C03328,17.5,34,556.58,UPI,Completed,437.52,High School,3.5,31.80
RX005659,20-Jul-2023 10:24,Mumbai,Auto,D0253,C01180,6.5,19,101.00,Card,Completed,82.51,Diploma,5.0,15.54
RX005660,20-Jul-2023 13:16,Chennai,Sedan,D0300,C01148,5.8,11,163.20,Card,Completed,132.06,Diploma,4.0,28.14
RX005661,20-Jul-2023 13:22,Hyderabad,Mini,D0072,C01224,6.7,18,145.70,UPI,Completed,118.84,Diploma,5.0,21.75
RX005662,20-Jul-2023 19:17,Delhi,Auto,D0312,C03382,2.9,8,84.34,Cash,Completed,66.80,Diploma,5.0,29.08
RX005663,20-Jul-2023 19:20,Chennai,Bike,D0078,C00454,5.2,12,78.27,Wallet,Completed,62.38,Graduate,4.0,15.05
RX005664,21-Jul-2023 12:09,Bangalore,Mini,D0154,C05770,4.3,12,110.30,Wallet,Completed,86.63,Diploma,5.0,25.65
RX005665,21-Jul-2023 17:37,Hyderabad,Auto,D0191,C02115,4,11,73.00,UPI,Completed,58.72,Post Graduate,5.0,18.25
RX005666,21-Jul-2023 18:37,Chennai,Mini,D0230,C05615,2.6,5,110.90,UPI,Completed,89.76,High School,4.0,42.65
RX005667,21-Jul-2023 19:57,Delhi,Bike,D0269,C05482,3.6,7,62.48,UPI,Completed,50.00,High School,4.0,17.36
RX005668,21-Jul-2023 21:11,Delhi,Auto,D0352,C00866,5.9,18,95.20,UPI,Completed,76.29,High School,5.0,16.14
RX005669,21-Jul-2023 21:42,Hyderabad,Bike,D0060,C00193,11.1,19,85.00,Cash,Completed,66.93,High School,3.0,7.66
RX005670,21-Jul-2023 23:33,Delhi,Sedan,D0400,C02574,2,5,98.00,Wallet,Completed,78.77,Diploma,4.5,49.00
RX005671,22-Jul-2023 01:42,Hyderabad,Bike,D0108,C05456,4.4,9,25.00,UPI,No Show,25.00,High School,,5.68
RX005672,22-Jul-2023 07:23,Hyderabad,Bike,D0041,C05101,4.1,7,44.00,UPI,Completed,34.63,Diploma,4.5,10.73
RX005673,22-Jul-2023 11:51,Mumbai,SUV Premier,D0320,C05172,3.4,6,176.00,UPI,Completed,140.40,Post Graduate,4.0,51.76
RX005674,22-Jul-2023 12:06,Mumbai,Auto,D0248,C00840,5.6,16,90.80,Card,Completed,72.44,Diploma,5.0,16.21
RX005675,22-Jul-2023 16:55,Delhi,Sedan,D0210,C00380,5,9,0.00,,Cancelled by Customer,0.00,Diploma,,0.00
RX005676,22-Jul-2023 18:18,Delhi,Mini,D0105,C00941,1.5,4,0.00,,Cancelled by Driver,0.00,Graduate,,0.00
RX005677,22-Jul-2023 19:20,Mumbai,Mini,D0201,C04336,3.4,9,125.55,UPI,Completed,99.77,Graduate,4.0,36.93
RX005678,22-Jul-2023 19:54,Mumbai,Bike,D0069,C00037,3.5,7,63.96,Card,Completed,52.22,High School,3.0,18.27
RX005679,22-Jul-2023 21:21,Ahmedabad,Bike,D0299,C02567,7.4,14,64.00,Card,Completed,50.92,Graduate,4.0,8.65
RX005680,23-Jul-2023 00:33,Delhi,Auto,D0114,C04188,4.1,9,71.80,Cash,Completed,57.97,Diploma,4.0,17.51
RX005681,23-Jul-2023 02:10,Chennai,Auto,D0224,C05052,6.5,20,102.00,Wallet,Completed,81.74,Post Graduate,4.5,15.69
RX005682,23-Jul-2023 08:00,Hyderabad,Bike,D0198,C02448,3.5,7,56.45,UPI,Completed,46.02,Graduate,3.5,16.13
RX005683,23-Jul-2023 12:50,Delhi,Mini,D0095,C01472,5.9,14,130.90,UPI,Completed,103.67,Diploma,5.0,22.19
RX005684,23-Jul-2023 13:33,Bangalore,Auto,D0350,C05599,5,12,82.00,UPI,Completed,64.04,High School,4.0,16.40
RX005685,23-Jul-2023 16:37,Bangalore,Mini,D0202,C00244,7.8,20,160.80,UPI,Completed,129.14,Post Graduate,4.5,20.62
RX005686,23-Jul-2023 16:40,Chennai,Bike,D0046,C01604,2.6,4,35.00,UPI,Completed,27.64,Graduate,3.0,13.46
RX005687,23-Jul-2023 16:47,Hyderabad,SUV Premier,D0114,C05015,6.8,16,274.00,Wallet,Completed,218.49,Diploma,4.5,40.29
RX005688,23-Jul-2023 17:13,Chennai,Auto,D0399,C05400,4.1,10,72.80,Card,Completed,58.15,Diploma,5.0,17.76
RX005689,23-Jul-2023 21:51,Hyderabad,Auto,D0049,C01223,1.8,5,0.00,,Cancelled by Driver,0.00,Graduate,,0.00
RX005690,24-Jul-2023 07:45,Chennai,Auto,D0141,C00991,3.3,10,66.40,UPI,Completed,52.61,Diploma,4.5,20.12
RX005691,24-Jul-2023 07:56,Bangalore,Auto,D0051,C02818,2.6,7,0.00,,Cancelled by Customer,0.00,High School,,0.00
RX005692,24-Jul-2023 09:55,Mumbai,Mini,D0138,C01877,5,11,175.30,Cash,Completed,137.03,Diploma,5.0,35.06
RX005693,24-Jul-2023 15:27,Kolkata,Bike,D0253,C05833,2.6,8,37.00,UPI,Completed,29.80,Diploma,4.5,14.23
RX005694,24-Jul-2023 17:03,Mumbai,Sedan,D0345,C01021,5.5,11,159.00,UPI,Completed,124.11,Graduate,5.0,28.91
RX005695,25-Jul-2023 06:19,Delhi,Auto,D0345,C02882,12.8,30,162.40,Wallet,Completed,127.41,Graduate,4.0,12.69
RX005696,25-Jul-2023 09:02,Pune,Mini,D0033,C01181,4.3,10,146.66,Card,Completed,117.17,Diploma,5.0,34.11
RX005697,25-Jul-2023 09:06,Ahmedabad,Sedan,D0124,C03958,3.6,7,158.94,UPI,Completed,125.75,Diploma,4.5,44.15
RX005698,25-Jul-2023 13:54,Ahmedabad,Bike,D0041,C04746,1.6,4,30.00,UPI,Completed,24.18,Diploma,3.5,18.75
RX005699,25-Jul-2023 17:58,Delhi,Mini,D0007,C03595,4.3,10,224.51,Card,Completed,180.59,Graduate,5.0,52.21
RX005700,26-Jul-2023 03:12,Hyderabad,Sedan,D0318,C03842,8.3,19,0.00,,Cancelled by Driver,0.00,Graduate,,0.00
RX005701,26-Jul-2023 08:52,Ahmedabad,Bike,D0165,C02443,8.4,14,78.20,UPI,Completed,61.54,Diploma,4.5,9.31
RX005702,26-Jul-2023 21:04,Mumbai,Mini,D0022,C00245,5.7,13,127.20,Card,Completed,102.74,Diploma,4.5,22.32
RX005703,27-Jul-2023 03:01,Hyderabad,Auto,D0285,C02247,7.9,19,112.20,Cash,Completed,91.03,Diploma,4.5,14.20
RX005704,27-Jul-2023 08:23,Mumbai,Mini,D0382,C01720,5,13,161.83,Cash,Completed,131.75,Post Graduate,4.5,32.37
RX005705,27-Jul-2023 10:08,Ahmedabad,Bike,D0132,C00142,2.4,5,34.50,Card,Completed,27.75,Graduate,4.0,14.38
RX005706,27-Jul-2023 10:18,Mumbai,Mini,D0119,C03490,3.8,10,101.80,Wallet,Completed,82.08,Diploma,3.0,26.79
RX005707,27-Jul-2023 12:28,Mumbai,Sedan,D0016,C01933,3.7,7,125.80,UPI,Completed,102.34,High School,4.5,34.00
RX005708,27-Jul-2023 13:08,Mumbai,Sedan,D0211,C00586,8.3,20,216.20,Wallet,Completed,173.03,Graduate,4.0,26.05
RX005709,27-Jul-2023 16:49,Bangalore,Auto,D0196,C01787,16.5,43,0.00,,Cancelled by Driver,0.00,High School,,0.00
RX005710,27-Jul-2023 19:32,Delhi,Sedan,D0257,C03118,4.4,10,170.16,UPI,Completed,138.26,Graduate,4.5,38.67
RX005711,27-Jul-2023 20:23,Delhi,Auto,D0384,C04229,6,15,122.09,Cash,Completed,99.16,Diploma,3.0,20.35
RX005712,27-Jul-2023 20:26,Delhi,Mini,D0109,C04907,5.2,13,142.20,UPI,Completed,116.15,High School,4.5,27.35
RX005713,27-Jul-2023 20:50,Pune,Mini,D0204,C02578,4,11,159.51,Wallet,Completed,130.68,High School,3.5,39.88
RX005714,27-Jul-2023 21:05,Mumbai,Sedan,D0117,C00821,28.5,64,587.00,UPI,Completed,470.66,Graduate,4.5,20.60
RX005715,28-Jul-2023 00:20,Kolkata,Bike,D0310,C03973,3.8,11,0.00,,Cancelled by Driver,0.00,High School,,0.00
RX005716,28-Jul-2023 03:51,Bangalore,Sedan,D0263,C00628,2.2,5,100.80,UPI,Completed,78.71,Diploma,3.5,45.82
RX005717,28-Jul-2023 06:40,Bangalore,Bike,D0088,C00555,3.3,7,40.00,UPI,Completed,31.40,Diploma,5.0,12.12
RX005718,28-Jul-2023 07:32,Chennai,Auto,D0186,C04205,3,6,60.00,Card,Completed,47.98,Graduate,4.5,20.00
RX005719,28-Jul-2023 10:26,Delhi,Auto,D0001,C02870,2,5,51.00,Card,Completed,40.53,Graduate,5.0,25.50
RX005720,28-Jul-2023 14:19,Bangalore,Auto,D0151,C00742,3.6,10,68.80,Card,Completed,55.24,Graduate,4.0,19.11
RX005721,28-Jul-2023 15:28,Hyderabad,Mini,D0319,C03587,2,5,74.50,Cash,Completed,59.81,High School,3.5,37.25
RX005722,28-Jul-2023 17:26,Mumbai,Auto,D0002,C02051,4.2,13,76.60,UPI,Completed,59.93,Diploma,4.5,18.24
RX005723,28-Jul-2023 18:16,Bangalore,Auto,D0252,C01707,4,9,106.09,UPI,Completed,83.27,Graduate,5.0,26.52
RX005724,28-Jul-2023 19:02,Chennai,Sedan,D0311,C03817,14,34,472.09,UPI,Completed,381.30,Diploma,4.0,33.72
RX005725,28-Jul-2023 20:04,Bangalore,SUV Premier,D0164,C03987,4.7,9,253.14,Card,Completed,203.59,High School,4.5,53.86
RX005726,28-Jul-2023 20:24,Mumbai,Bike,D0339,C05579,5.3,9,69.68,UPI,Completed,56.46,High School,5.0,13.15
RX005727,28-Jul-2023 20:27,Hyderabad,Bike,D0287,C02143,3.5,7,64.87,Card,Completed,52.08,High School,5.0,18.53
RX005728,29-Jul-2023 09:51,Kolkata,Mini,D0388,C05590,13.2,45,339.98,Card,Completed,271.70,Post Graduate,4.0,25.76
RX005729,29-Jul-2023 10:51,Ahmedabad,Sedan,D0230,C05729,9.1,21,0.00,,Cancelled by Customer,0.00,High School,,0.00
RX005730,29-Jul-2023 13:31,Ahmedabad,Mini,D0110,C01477,5.2,10,117.20,Cash,Completed,94.07,Graduate,4.0,22.54
RX005731,29-Jul-2023 21:03,Delhi,Bike,D0137,C01913,3,7,0.00,,Cancelled by Customer,0.00,Post Graduate,,0.00
RX005732,30-Jul-2023 02:44,Bangalore,Auto,D0234,C03267,2.1,5,51.80,UPI,Completed,40.98,Diploma,4.5,24.67
RX005733,30-Jul-2023 04:07,Delhi,Sedan,D0286,C05699,3.2,6,0.00,Card,No Show,0.00,Diploma,,0.00
RX005734,30-Jul-2023 08:28,Hyderabad,SUV Premier,D0354,C02149,5.3,11,253.85,UPI,Completed,206.17,Diploma,4.5,47.90
RX005735,30-Jul-2023 09:38,Bangalore,Bike,D0291,C00242,5.6,13,74.90,Card,Completed,60.04,Graduate,5.0,13.38
RX005736,30-Jul-2023 12:12,Delhi,Bike,D0229,C05474,12.1,23,92.00,Cash,Completed,72.93,Diploma,5.0,7.60
RX005737,30-Jul-2023 13:26,Mumbai,Mini,D0002,C03052,2.7,6,83.70,Card,Completed,66.72,Diploma,5.0,31.00
RX005738,30-Jul-2023 13:30,Delhi,Auto,D0370,C01008,3,8,62.00,Cash,Completed,50.58,Graduate,4.0,20.67
RX005739,30-Jul-2023 18:16,Pune,Mini,D0326,C01780,8.6,23,212.59,Wallet,Completed,171.57,Graduate,4.5,24.72
RX005740,30-Jul-2023 19:21,Mumbai,Mini,D0393,C02104,2.2,5,112.54,Card,Completed,89.26,Diploma,3.5,51.15
RX005741,30-Jul-2023 21:57,Mumbai,Mini,D0040,C05832,2.5,7,83.00,Wallet,Completed,67.96,Graduate,3.5,33.20
RX005742,31-Jul-2023 08:06,Bangalore,Mini,D0166,C05977,4.6,12,157.11,UPI,Completed,128.14,Diploma,4.5,34.15
RX005743,31-Jul-2023 08:43,Delhi,Bike,D0034,C01121,5.1,8,78.46,UPI,Completed,62.76,Diploma,3.5,15.38
RX005744,31-Jul-2023 09:35,Kolkata,Bike,D0117,C01174,3.5,11,0.00,,Cancelled by Driver,0.00,Graduate,,0.00
RX005745,31-Jul-2023 11:13,Chennai,Bike,D0288,C00221,2.7,4,35.50,UPI,Completed,27.94,Diploma,3.5,13.15
